id	date	text
2505	2013-10-20	Many households also have reason to miss higher inflation ."
2506	2013-10-20	Over the five years before 2008, inflation raised prices 10 percent."
2507	2013-10-20	Let me just remind everyone that inflation falling below our target of 2 percent is costly,"" Charles L. Evans, the president of the Federal Reserve Bank of Chicago, said in a speech in Madison, Wis., this month."
2508	2013-10-20	If inflation is lower than expected, then debt financing is more burdensome than borrowers expected."
2509	2013-10-20	 Inflation also helps workers find jobs, according. to an influential 1996 paper by the economist George Akerlof and two co-authors."
2510	2013-10-20	Lower rates of inflation have the opposite effect, making it harder to find work."
2511	2013-10-20	I want to be really careful about advocating for lower wages because I typically advocate for the other side of that equation,"" said Jared Bernstein, a fellow at the left-leaning Center on Budget and Policy Priorities and a former economic adviser to Vice President Joseph R. Biden Jr. ""But I think higher inflation would help."""
2512	2013-10-20	The slow pace of inflation , however, minimizes the benefits."
2513	2013-10-20	The Philippines'' economic performance has entered a structural shift to higher growth, accompanied by low inflation ,"" Moody''s said in a news release . It added: ""The new growth path is being reinforced in part by improved fiscal management."
2514	2013-10-20	 Inflation could erode the value of dollar assets, loose monetary policy by the Federal Reserve could inflate bubbles abroad, American budget deficits could push up interest rates everywhere."
2515	2013-10-20	 India Raises Interest Rate to Battle Inflation By NEHA THIRANI BAGRI MUMBAI – India''s central bank announced on Tuesday a number of changes to its interest rate policies, continuing efforts to contain inflation while rolling back currency stabilization measures put in place in July to prop up the weakening Indian rupee."
2516	2013-10-20	 India Raises Interest Rate to Battle Inflation By NEHA THIRANI BAGRI MUMBAI – India''s central bank announced on Tuesday a number of changes to its interest rate policies, continuing efforts to contain inflation while rolling back currency stabilization measures put in place in July to prop up the weakening Indian rupee."
2517	2013-10-20	In September, the wholesale price index, India''s benchmark for inflation , hit a seven-month high at 6.46 percent, while the consumer price index rose 9.84 percent from the same month last year."
2518	2013-10-20	The announcement shows positive aggressive positioning by the Reserve Bank toward anchoring inflation while ensuring adequate liquidity."""
2519	2013-10-20	The rise in the inflation rate is expected to continue."
2520	2013-10-20	Overall wholesale price index inflation is expected to remain higher than current levels through most of the remaining part of the year, warranting an appropriate policy response,"" said Raghuram Rajan, who took office as the central bank''s governor in early September."
2521	2013-10-20	The Philippines'' economic performance has entered a structural shift to higher growth, accompanied by low inflation ,"" Moody''s said in a news release . It added: ""The new growth path is being reinforced in part by improved fiscal management."
2522	2013-10-20	 Inflation could erode the value of dollar assets, loose monetary policy by the Federal Reserve could inflate bubbles abroad, American budget deficits could push up interest rates everywhere."
2523	2013-10-20	Even at their highest point in late summer, oil prices remained roughly 25 percent below levels of five years ago, not counting inflation , and gasoline prices on Labor Day weekend were at multiyear lows."
2524	2013-10-20	Michael Lynch, president of Strategic Energy and Economic Research, a consultancy, said stable oil prices could reduce future inflation rates and particularly curb transportation costs, helping to steady prices of food and construction materials that travel long distances."
2525	2013-10-20	Lower inflation , he noted, can also help reduce interest rates."
2526	2013-10-20	 Consumer Inflation Rises in China as Food Prices Jump By REUTERS BEIJING – China''s annual consumer inflation rate rose to a seven-month high of 3.1 percent in September, as poor weather drove up food prices , limiting room for the central bank to maneuver to support the economy, and exports unexpectedly declined."
