id	date	tss	tsi	adjectives	adverbs	all_caps_words	c_nouns	redups	chars	function_words	emojis	handles	hashtags	urls	hashtag_dict	handle_dict	url_dict	emoji_dict	lex_words	lines	multi_words	numerals	punct	p_nouns	q_marks	avg_sent_length	other_pos	single_words	tokens	words	tt_ratio	types	verbs	x_marks	topics	entities	tss_cat2	tss_cat3	tss_cat9	tsi_cat	profile
3450	20-10-14	50	100	2	1	0	6	0	120	11	0	0	0	0	{}	{}	{}	{}	8	1	1	1	3	0	0	23.0	0	9	23	23	0.87	20	0	0	"{'big improvement': 1, 'early 1990s': 1, ""inflation''s demise"": 1, ""evidence of inflation''s"": 1}"	{}	POS	POS	Slightly positive	Extremely intense	[]
3451	20-10-14	60	100	6	0	0	6	0	174	14	0	0	0	0	{}	{}	{}	{}	13	1	1	0	2	0	0	29.0	0	14	29	29	0.724	21	1	0	{'advanced economies': 2, 'same pundits': 1, 'inflation crises': 1, 'massive financial crises': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3452	20-10-14	50	0	0	0	0	3	0	115	12	0	0	0	0	{}	{}	{}	{}	8	1	0	0	2	3	1	22.0	2	5	22	22	0.818	18	0	0	{'countries today': 1, 'inflation profile': 1}	{}	NEG	NEU	Neutral	Factual	[]
3453	20-10-14	66	100	1	0	0	5	0	71	4	0	0	0	0	{}	{}	{}	{}	7	1	1	0	2	0	0	13.0	0	4	13	13	0.769	10	1	0	{'inflation credibility': 1, 'gain in inflation': 1, 'weak debt credibility': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3454	20-10-14	0	100	4	1	0	7	0	143	10	0	0	0	0	{}	{}	{}	{}	12	1	1	0	3	0	0	25.0	0	10	25	25	0.88	22	0	0	{'own currencies': 1, 'debt problems': 1, 'elevated inflation': 1, 'european periphery countries': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3455	20-10-14	0	100	0	1	0	3	0	106	12	0	0	0	0	{}	{}	{}	{}	7	1	3	0	2	1	0	21.0	0	4	21	21	0.905	19	2	0	{'safe-haven economies': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3456	20-10-14	0	100	3	1	0	8	0	194	16	0	0	0	0	{}	{}	{}	{}	15	1	2	0	4	1	0	35.0	0	11	35	35	0.8	28	2	0	{'labour markets': 1, 'maximum employment': 1, 'little risk': 1, 'high inflation': 1, 'near future': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3457	20-10-14	50	100	5	1	0	8	0	210	17	0	0	0	0	{}	{}	{}	{}	19	1	3	0	3	0	0	39.0	0	13	39	39	0.846	33	5	0	{'high debt': 1, 'own currency': 1, 'flexible exchange rate': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3458	20-10-14	25	100	2	0	0	11	0	222	16	0	0	0	0	{}	{}	{}	{}	18	1	3	0	5	1	0	39.0	1	12	39	39	0.821	32	3	0	{'inflation rate': 1, 'debt problems': 1, 'price growth': 1, 'huge governance problems': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3459	20-10-14	100	100	2	0	0	3	0	68	3	0	0	0	0	{}	{}	{}	{}	7	1	1	0	2	0	0	12.0	0	5	12	12	0.833	10	2	0	{'modern central banking': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3460	20-10-14	100	50	3	1	1	4	0	179	13	0	0	0	0	{}	{}	{}	{}	17	1	1	0	6	9	0	18.0	0	9	36	36	0.778	28	0	0	{'former chief economist': 1, 'professor of economics': 1}	{'Kenneth Rogoff': 1, 'Public Policy': 1, 'Harvard University': 1}	POS	POS	Extremely positive	Factual	[]
3461	20-10-14	100	100	3	0	2	9	0	213	12	0	0	0	0	{}	{}	{}	{}	24	1	3	2	6	3	0	44.0	2	17	44	44	0.773	34	9	0	{'low pay': 1, 'jobless rate': 1, 'rate of inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3462	20-10-14	66	100	1	0	0	6	0	105	5	0	0	0	0	{}	{}	{}	{}	10	1	0	2	5	0	0	22.0	2	11	22	22	0.773	17	3	0	{'real wages': 1, 'average earnings': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3463	20-10-14	50	0	0	0	0	4	0	94	7	0	0	0	0	{}	{}	{}	{}	9	1	2	0	3	0	0	19.0	1	4	19	19	0.842	16	4	0	{'rate of inflation': 1}	{}	NEG	NEU	Neutral	Factual	[]
3464	20-10-14	33	100	1	4	0	8	0	285	26	0	0	0	0	{}	{}	{}	{}	24	1	1	0	3	3	0	53.0	0	21	53	53	0.792	42	8	0	{'wage pressures': 1, 'housing market': 1, 'absence of inflation': 1, 'bank of england': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 0.0, 100.0, 50.0]
3465	20-10-14	100	100	4	0	0	23	0	286	16	0	0	0	0	{}	{}	{}	{}	30	1	4	6	4	2	0	56.0	4	25	56	56	0.768	43	3	0	{'inflation inflation': 1, 'index data': 1, 'supermarket wars': 1, 'fuel costs': 1, 'sharp upgrade': 1, 'last week': 1, 'growth outlook': 1, 'percent target experts': 1, 'release of consumer': 1, 'consumer prices index': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3466	20-10-14	100	100	4	0	0	23	0	285	16	0	0	0	0	{}	{}	{}	{}	30	1	4	6	4	2	0	56.0	4	25	56	56	0.768	43	3	0	{'inflation inflation': 1, 'index data': 1, 'supermarket wars': 1, 'fuel costs': 1, 'sharp upgrade': 1, 'last week': 1, 'growth outlook': 1, 'percent target experts': 1, 'release of consumer': 1, 'consumer prices index': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3467	20-10-14	50	0	2	0	3	9	0	300	12	0	0	0	0	{}	{}	{}	{}	26	1	0	10	3	13	0	51.0	8	17	51	51	0.784	40	4	0	{'old inflation': 1, 'percent target': 1, 'official figures': 1}	{'Facundo Arrizabalaga-epa Staff': 1}	POS	NEU	Neutral	Factual	[]
3468	20-10-14	25	100	2	0	1	17	0	243	18	0	0	0	0	{}	{}	{}	{}	21	1	3	6	6	2	0	51.0	3	19	51	51	0.725	37	3	0	{'petrol prices': 1, 'consumer prices index': 1, 'measure of inflation': 1, 'result of pressure': 1, 'ongoing supermarket price': 1, 'supermarket price war': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3469	20-10-14	0	100	3	0	1	8	0	138	7	0	0	0	0	{}	{}	{}	{}	14	1	1	2	6	1	0	29.0	1	13	29	29	0.793	23	3	0	{'housing costs': 1, 'last month': 1, 'retail prices index': 1, 'measure of inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3470	20-10-14	50	100	3	0	0	7	0	169	13	0	0	0	0	{}	{}	{}	{}	14	1	2	0	2	1	0	29.0	0	9	29	29	0.862	25	3	0	{'financial crisis': 1, 'inflation eases pressure': 1, 'normal borrowing rates': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3471	20-10-14	50	0	1	0	0	7	0	153	10	0	0	0	0	{}	{}	{}	{}	12	1	1	0	3	1	0	25.0	1	9	25	25	0.84	21	2	0	"{'next year': 1, ""market''s expectations"": 1, 'change in inflation': 1}"	{}	NEG	NEU	Neutral	Factual	[]
3472	20-10-14	33	50	1	3	0	6	1	136	4	0	0	0	0	{}	{}	{}	{}	14	1	1	0	8	1	0	26.0	0	11	26	26	0.692	18	3	0	{'inflation environment': 1, 'food price war': 1}	{}	NEG	NEG	Fairly negative	Factual	[]
3473	20-10-14	0	100	0	0	1	5	0	142	12	0	0	0	0	{}	{}	{}	{}	12	1	0	4	4	4	0	32.0	3	10	32	32	0.75	24	4	0	{'inflation measure': 1}	{'Capital Economics': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
3474	20-10-14	50	50	5	0	1	12	1	226	19	0	0	0	0	{}	{}	{}	{}	24	1	2	2	8	1	0	53.0	2	20	53	53	0.736	39	6	0	{'import prices': 1, 'weak growth': 1, 'unit wages': 1, 'stable energy bills': 1, 'growth in unit': 1}	{}	POS	POS	Slightly positive	Factual	[50.0, 100.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 100.0, 25.0]
3475	20-10-14	29	100	9	1	0	17	0	331	14	0	0	0	0	{}	{}	{}	{}	37	1	5	0	3	3	0	54.0	0	22	54	54	0.87	47	7	0	{'eurozone crisis': 1, 'world debt': 1, 'concerted effort': 1, 'economic woes': 1, 'slow growth': 1, 'low inflation': 1, 'global debts': 1, 'borrowing binge': 1, 'long-term impact': 1, 'global economy': 1, 'new financial crisis': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[0.0, 50.0, 50.0, 0.0, 0.0, 100.0, 100.0, 0.0, 0.0, 40.0]
3476	20-10-14	28	100	8	0	1	9	0	285	16	0	0	0	0	{}	{}	{}	{}	28	1	4	0	9	2	0	53.0	0	16	53	53	0.698	37	9	0	{'concerted effort': 1, 'poisonous combination': 1, 'global debt': 1, 'real growth': 1, 'gross domestic product': 1}	{}	NEG	NEG	Very negative	Extremely intense	[0.0, 100.0, 0.0, 50.0, 100.0, 0.0, 0.0, 50.0, 50.0, 33.0]
3477	20-10-14	0	100	0	1	0	7	0	121	9	0	0	0	0	{}	{}	{}	{}	11	1	0	4	3	2	0	27.0	3	10	27	27	0.815	22	2	0	{}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3478	20-10-14	50	100	3	1	0	6	0	159	9	0	0	0	0	{}	{}	{}	{}	12	1	1	2	5	0	0	28.0	1	11	28	28	0.75	21	3	0	{'current inflation environment': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3479	20-10-14	50	100	3	1	0	6	0	159	9	0	0	0	0	{}	{}	{}	{}	12	1	1	2	5	0	0	28.0	1	11	28	28	0.75	21	3	0	{'current inflation environment': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3480	20-10-14	0	50	1	2	0	16	1	343	30	0	0	0	0	{}	{}	{}	{}	27	1	4	3	12	0	0	72.0	2	23	72	72	0.708	51	9	0	{'rate rises': 1, 'interest rates': 1}	{}	NEG	NEG	Extremely negative	Factual	[]
3481	20-10-14	28	100	2	1	0	12	0	200	12	0	0	0	0	{}	{}	{}	{}	19	1	2	0	3	0	0	34.0	0	16	34	34	0.853	29	4	0	{'positive results': 1, 'widespread suspicion': 1, 'accommodation costs': 1, 'suspicion of unions': 1, 'lack of education': 1, 'inflation in food': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3482	20-10-14	100	100	3	2	0	12	0	286	28	0	0	0	0	{}	{}	{}	{}	21	1	3	0	4	1	0	53.0	0	16	53	53	0.83	44	3	0	{'influential businessmen': 1, 'minimum wage': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3483	20-10-14	50	0	0	0	0	5	0	50	2	0	0	0	0	{}	{}	{}	{}	6	1	0	1	2	0	0	11.0	1	6	11	11	0.818	9	1	0	"{""kantar''s measure"": 1, 'food inflation': 1}"	{}	NEG	NEU	Neutral	Factual	[]
3484	20-10-14	40	100	4	0	0	13	0	249	20	0	0	0	0	{}	{}	{}	{}	22	1	1	0	4	0	0	23.0	0	21	46	46	0.804	37	5	0	{'performing sectors': 1, 'pay growth': 1, 'economy wages': 1, 'savage recession': 1, 'rise in work': 1, 'many skilled workers': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
3485	20-10-14	66	100	2	0	0	7	0	107	4	0	0	0	0	{}	{}	{}	{}	10	1	2	0	4	0	0	18.0	0	6	18	18	0.778	14	1	0	{'asset-price inflation': 1, 'bond yields': 1, 'poor substitutes': 1, 'economic growth': 1, 'substitutes for long-run': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3486	20-10-14	66	100	4	0	6	13	0	328	7	0	0	0	0	{}	{}	{}	{}	33	1	3	8	4	12	0	52.0	6	21	52	52	0.769	40	6	0	{'european markets': 1, 'stock markets': 1, 'investors bet': 1, 'flagging economy': 1, 'eurozone inflation figures': 1}	{'Central Bank': 1}	POS	POS	Fairly positive	Extremely intense	[]
3487	20-10-14	0	100	4	1	0	15	0	289	18	0	0	0	0	{}	{}	{}	{}	24	1	1	4	8	1	0	27.0	2	25	54	54	0.778	42	5	0	"{'red faces': 1, ""faces at europe''s"": 1, ""europe''s statistics body"": 1, ""morning''s inflation data"": 1, 'unprocessed food': 1, 'core eurozone inflation': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3488	20-10-14	0	100	4	1	0	15	0	289	18	0	0	0	0	{}	{}	{}	{}	24	1	1	4	8	1	0	27.0	2	25	54	54	0.778	42	5	0	"{'red faces': 1, ""faces at europe''s"": 1, ""europe''s statistics body"": 1, ""morning''s inflation data"": 1, 'unprocessed food': 1, 'core eurozone inflation': 1}"	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3489	20-10-14	0	100	1	0	0	9	0	228	20	0	0	0	0	{}	{}	{}	{}	19	1	1	0	4	4	0	43.0	1	12	43	43	0.744	32	4	0	{'next couple': 1, 'bank of england': 1, 'failure of wages': 1, 'rate of inflation': 1, 'little domestic pressure': 1, 'pressure on prices': 1, 'couple of years': 1}	{'Mark Carney': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
3490	20-10-14	100	100	2	0	0	5	0	88	3	0	0	0	0	{}	{}	{}	{}	11	1	0	0	2	1	0	16.0	0	11	16	16	0.875	14	3	0	{'recent data': 1, 'data on pay': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3491	20-10-14	50	0	3	2	1	6	1	164	11	0	0	0	0	{}	{}	{}	{}	15	1	1	1	6	1	0	33.0	1	14	33	33	0.818	27	3	0	"{'five-year low': 1, 'first move': 1, ""next year''s election"": 1}"	{}	POS	NEU	Neutral	Factual	[]
3492	20-10-14	100	100	3	0	0	8	0	169	13	0	0	0	0	{}	{}	{}	{}	15	1	1	6	3	2	0	37.0	4	13	37	37	0.757	28	4	0	{'same month': 1, 'average annual pay': 1, 'bonuses while inflation': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3493	20-10-14	50	100	2	1	0	10	0	218	20	0	0	0	0	{}	{}	{}	{}	16	1	3	0	4	0	0	40.0	0	11	40	40	0.75	30	3	0	{'few signs': 1, 'inflationary pressures': 1, 'depressing impact': 1, 'past increases': 1, 'exchange rate': 1, 'impact on prices': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3494	20-10-14	0	100	1	3	0	8	0	163	11	0	0	0	0	{}	{}	{}	{}	15	1	2	0	6	0	0	32.0	0	12	32	32	0.781	25	3	0	{'inflation target': 1, 'medium term': 1, 'unit labour costs': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3495	20-10-14	66	100	1	0	0	4	0	107	6	0	0	0	0	{}	{}	{}	{}	9	1	1	0	3	1	0	18.0	0	6	18	18	0.667	12	3	0	{}	{}	POS	POS	Fairly positive	Extremely intense	[]
3496	20-10-14	50	0	0	0	0	5	1	90	6	0	0	0	0	{}	{}	{}	{}	8	1	0	0	5	0	0	19.0	0	8	19	19	0.684	13	3	0	{}	{}	POS	NEU	Neutral	Factual	[]
3497	20-10-14	66	50	3	2	0	7	0	211	13	0	0	0	0	{}	{}	{}	{}	20	1	0	0	3	3	0	36.0	0	17	36	36	0.833	30	5	0	"{""bank''s determination"": 1, 'slide in inflation': 1}"	{}	POS	POS	Fairly positive	Factual	[]
3498	20-10-14	50	0	1	0	0	6	0	145	9	0	0	0	0	{}	{}	{}	{}	13	1	1	0	5	4	0	27.0	1	7	27	27	0.778	21	1	0	{'percentage point': 1, 'goods price inflation': 1}	{}	POS	NEU	Neutral	Factual	[]
3499	20-10-14	100	100	2	1	0	7	0	159	12	0	0	0	0	{}	{}	{}	{}	13	1	0	1	4	0	0	30.0	1	13	30	30	0.8	24	3	0	{'many countries': 1, 'service prices': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3500	20-10-14	100	100	2	1	0	7	0	159	12	0	0	0	0	{}	{}	{}	{}	13	1	0	1	4	0	0	30.0	1	13	30	30	0.8	24	3	0	{'many countries': 1, 'service prices': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3501	20-10-14	50	0	1	0	0	7	0	155	11	0	0	0	0	{}	{}	{}	{}	13	1	1	2	3	5	0	29.0	2	6	29	29	0.724	21	0	0	{'inflation rates': 1, 'charts show inflation': 1}	{'European Union': 1}	POS	NEU	Neutral	Factual	[]
3502	20-10-14	0	33	0	1	1	5	0	96	4	0	0	0	0	{}	{}	{}	{}	13	1	1	0	4	6	0	21.0	0	11	21	21	0.81	17	1	0	{'inflation remains': 1, 'gas station': 1}	{'Consumer Prices': 1}	NEG	NEG	Extremely negative	Factual	[]
3503	20-10-14	50	100	4	1	1	8	0	247	11	0	0	0	0	{}	{}	{}	{}	26	1	3	0	4	10	0	41.0	0	14	41	41	0.829	34	3	0	{'ample room': 1, 'interest rates': 1, 'weak inflation picture': 1}	{'Federal Reserve': 1}	POS	POS	Slightly positive	Extremely intense	[]
3504	20-10-14	33	100	5	1	0	6	0	221	10	0	0	0	0	{}	{}	{}	{}	23	1	1	0	6	7	0	39.0	0	15	39	39	0.795	31	4	0	{'key justification': 1, 'policy stance': 1, 'weak inflation backdrop': 1, 'deputy chief economist': 1}	{'Millan Mulraine': 1, 'New York': 1}	NEG	NEG	Fairly negative	Extremely intense	[]
3505	20-10-14	40	25	5	1	0	15	0	305	22	0	0	0	0	{}	{}	{}	{}	30	1	3	1	8	3	0	30.5	1	23	61	61	0.754	46	6	0	{'percent inflation': 1, 'recent months': 1, 'second quarter': 1, 'economic growth': 1, 'strengthening dollar': 1, 'price pressures': 1}	{}	NEG	NEG	Fairly negative	Factual	[50.0, 50.0, 50.0, 0.0, 50.0, 0.0, 100.0, 100.0, 50.0, 0.0]
3506	20-10-14	40	25	5	1	0	15	0	305	22	0	0	0	0	{}	{}	{}	{}	30	1	3	1	8	3	0	30.5	1	23	61	61	0.754	46	6	0	{'percent inflation': 1, 'recent months': 1, 'second quarter': 1, 'economic growth': 1, 'strengthening dollar': 1, 'price pressures': 1}	{}	NEG	NEG	Fairly negative	Factual	[50.0, 50.0, 50.0, 0.0, 50.0, 0.0, 100.0, 100.0, 50.0, 0.0]
3507	20-10-14	50	0	1	0	0	9	0	161	14	0	0	0	0	{}	{}	{}	{}	13	1	0	0	2	1	0	29.0	0	12	29	29	0.793	23	2	0	{'next week': 1, 'two-day meeting': 1, 'inflation environment': 1}	{}	NEG	NEU	Neutral	Factual	[]
3508	20-10-14	0	100	2	1	0	4	0	88	5	0	0	0	0	{}	{}	{}	{}	9	1	1	0	3	0	0	17.0	0	8	17	17	0.824	14	2	0	{'inflation stays': 1, 'little risk': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3509	20-10-14	33	100	5	1	0	9	0	220	18	0	0	0	0	{}	{}	{}	{}	18	1	6	0	4	0	0	40.0	0	9	40	40	0.8	32	3	0	{'many economists': 1, 'government spending': 1, 'european economy': 1, 'weak growth': 1, 'low inflation': 1, 'temporary change': 1, 'change of course': 1}	{}	NEG	NEG	Fairly negative	Extremely intense	[]
3510	20-11-14	50	100	4	1	1	9	0	209	15	0	0	0	0	{}	{}	{}	{}	20	1	1	0	4	5	0	39.0	0	17	39	39	0.795	31	1	0	"{'unemployment data': 1, 'key economic events': 1, ""england''s inflation report"": 1}"	{}	POS	POS	Slightly positive	Extremely intense	[]
3511	20-11-14	100	100	6	1	2	23	0	467	22	0	0	0	0	{}	{}	{}	{}	37	1	4	18	11	9	0	88.0	12	26	88	88	0.716	63	4	0	{'encouraging set': 1, 'several months': 1, 'sharp fall': 1, 'earnings growth': 1, 'price inflation': 1, 'set of labour': 1, 'labour market figures': 1, 'strong employment growth': 1, 'fall in unemployment': 1, 'average weekly earnings': 1, 'percent consumer price': 1}	{'Jobs Economist': 1, 'Dr John Philpott': 1}	POS	POS	Extremely positive	Extremely intense	[50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 50.0, 83.0]
3512	20-11-14	100	100	7	0	0	15	0	267	15	0	0	0	0	{}	{}	{}	{}	30	1	2	0	4	5	0	49.0	1	22	49	49	0.796	39	2	0	{'pay growth': 1, 'first time': 1, 'economic recovery': 1, 'last feeding': 1, 'real growth': 1, 'household incomes': 1, 'financial data provider': 1, 'growth of household': 1}	{'Chris Williamson': 1}	POS	POS	Extremely positive	Extremely intense	[]
3513	20-11-14	66	100	5	2	1	8	0	231	16	0	0	0	0	{}	{}	{}	{}	18	1	1	0	6	1	0	40.0	0	16	40	40	0.7	28	2	0	{'absolute sense': 2, 'employment data': 1, 'while wage inflation': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3514	20-11-14	66	100	5	2	1	8	0	232	16	0	0	0	0	{}	{}	{}	{}	18	1	1	0	6	1	0	40.0	0	16	40	40	0.7	28	2	0	{'absolute sense': 2, 'employment data': 1, 'while wage inflation': 1}	{}	POS	POS	Fairly positive	Extremely intense	[]
3515	20-11-14	75	100	1	1	0	11	0	238	16	0	0	0	0	{}	{}	{}	{}	20	1	4	0	8	0	0	44.0	0	14	44	44	0.705	31	7	0	{'wage inflation': 1, 'employment growth': 1, 'uptick in wage': 1, 'growth in vacancies': 1}	{}	POS	POS	Very positive	Extremely intense	[50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 50.0, 50.0, 50.0, 0.0]
3516	20-11-14	33	100	1	1	0	15	0	267	18	0	0	0	0	{}	{}	{}	{}	21	1	2	3	10	1	0	52.0	2	18	52	52	0.692	36	4	0	"{'headline rate': 1, 'inflation report': 1, 'medium term': 1, 'little slack': 1, 'labour market': 1, ""monetary policy committee''s"": 1}"	{}	NEG	NEG	Fairly negative	Extremely intense	[]
3517	20-11-14	100	100	2	0	1	10	0	172	13	0	0	0	0	{}	{}	{}	{}	13	1	1	6	6	3	0	38.0	3	12	38	38	0.684	26	1	0	{'same month': 1, 'annual growth rate': 1}	{}	POS	POS	Extremely positive	Extremely intense	[]
3518	20-11-14	28	100	2	1	1	17	0	398	29	0	0	0	0	{}	{}	{}	{}	37	1	8	0	12	6	0	78.0	0	21	78	78	0.718	56	11	0	"{""weale''s dissent"": 1, 'wage growth': 1, 'low inflation': 1, 'bank of england': 1, 'monetary policy committee': 1, 'policy committee members': 1, 'degree of labour': 1, 'labour market slack': 1}"	{'Ian Mccafferty': 1}	NEG	NEG	Very negative	Extremely intense	[50.0, 50.0, 50.0, 50.0, 0.0, 50.0, 50.0, 0.0, 0.0, 50.0]
3519	20-11-14	75	100	4	1	1	10	0	223	10	0	0	0	0	{}	{}	{}	{}	22	1	2	0	8	6	0	40.0	0	13	40	40	0.725	29	1	0	{'consumer spending': 1, 'consumer confidence': 1, 'price inflation': 1, 'five-year low': 1, 'fundamentals for consumer': 1}	{'Howard Archer': 1}	POS	POS	Very positive	Extremely intense	[]
3520	20-11-14	66	50	1	0	0	7	1	112	4	0	0	0	0	{}	{}	{}	{}	11	1	2	0	4	1	0	19.0	0	7	19	19	0.789	15	2	0	{'market pressures': 1, 'cost-push inflation': 1, 'real wage growth': 1}	{}	POS	POS	Fairly positive	Factual	[]
3521	20-11-14	100	100	1	2	0	8	0	134	11	0	0	0	0	{}	{}	{}	{}	13	1	2	3	3	2	0	30.0	2	8	30	30	0.767	23	1	0	"{'inflation rate': 1, ""england''s target rate"": 1}"	{}	POS	POS	Extremely positive	Extremely intense	[]
3522	20-11-14	50	100	3	0	0	6	0	127	9	0	0	0	0	{}	{}	{}	{}	11	1	3	0	4	1	0	24.0	1	5	24	24	0.792	19	0	0	{'first time': 1, 'year-on-year wage growth': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3523	20-11-14	66	50	1	0	0	7	1	112	4	0	0	0	0	{}	{}	{}	{}	11	1	2	0	4	1	0	19.0	0	7	19	19	0.789	15	2	0	{'market pressures': 1, 'cost-push inflation': 1, 'real wage growth': 1}	{}	POS	POS	Fairly positive	Factual	[]
3524	20-11-14	0	100	2	0	1	13	0	278	20	0	0	0	0	{}	{}	{}	{}	26	1	2	0	4	4	0	50.0	0	19	50	50	0.76	38	7	0	{'government method': 1, 'absolute poverty': 1, 'number of people': 1, 'year in line': 1, 'same inflation rate': 1}	{'Joseph Rowntree Foundation': 1}	NEG	NEG	Extremely negative	Extremely intense	[]
3525	20-11-14	50	100	4	0	1	6	0	164	16	0	0	0	0	{}	{}	{}	{}	12	1	3	4	3	1	0	35.0	3	9	35	35	0.771	27	2	0	{'annual inflation rate': 1, 'percent of households': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3526	20-11-14	20	100	7	1	0	7	0	231	16	0	0	0	0	{}	{}	{}	{}	20	1	2	0	5	0	0	41.0	0	18	41	41	0.805	33	5	0	{'absolute poverty': 1, 'new definition': 1, 'different inflation rates': 1, 'rich and poor': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3527	20-11-14	0	100	1	0	0	2	0	105	9	0	0	0	0	{}	{}	{}	{}	6	1	1	2	3	0	0	20.0	2	4	20	20	0.85	17	3	0	{'lengthy period inflation': 1}	{}	NEG	NEG	Extremely negative	Extremely intense	[]
3528	20-11-14	50	100	3	0	0	13	0	237	22	0	0	0	0	{}	{}	{}	{}	19	1	4	3	11	0	0	55.0	2	17	55	55	0.636	35	4	0	{'months inflation': 1, 'same level': 1, 'while peoples': 1, 'same amount': 1, 'real wage': 1, 'wages on average': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
3529	20-11-14	45	100	6	0	1	20	0	433	35	0	0	0	0	{}	{}	{}	{}	38	1	5	2	9	2	0	84.0	2	30	84	84	0.667	56	10	0	{'decade lows': 1, 'import prices': 1, 'wages growth': 1, 'current state': 1, 'real wages growth': 1, 'real wage growth': 1}	{}	NEG	NEG	Slightly negative	Extremely intense	[75.0, 50.0, 50.0, 25.0, 50.0, 75.0, 50.0, 25.0, 25.0, 50.0]
3530	20-11-14	45	100	6	0	1	20	0	433	35	0	0	0	0	{}	{}	{}	{}	38	1	5	2	9	2	0	84.0	2	30	84	84	0.667	56	10	0	{'decade lows': 1, 'import prices': 1, 'wages growth': 1, 'current state': 1, 'real wages growth': 1, 'real wage growth': 1}	{}	NEG	NEG	Slightly negative	Extremely intense	[75.0, 50.0, 50.0, 25.0, 50.0, 75.0, 50.0, 25.0, 25.0, 50.0]
3531	20-11-14	25	100	3	0	0	7	0	160	12	0	0	0	0	{}	{}	{}	{}	14	1	1	0	5	0	0	31.0	0	14	31	31	0.742	23	4	0	{}	{}	NEG	NEG	Very negative	Extremely intense	[]
3532	20-11-14	20	100	3	2	0	7	0	147	7	0	0	0	0	{}	{}	{}	{}	15	1	0	0	10	0	0	32.0	0	15	32	32	0.656	21	3	0	{'inflation monster': 1, 'floods money': 1, 'perils of prices': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3533	20-11-14	19	100	4	0	0	7	0	157	12	0	0	0	0	{}	{}	{}	{}	14	1	1	0	3	1	0	29.0	0	11	29	29	0.793	23	2	0	{'devastating hyperinflation': 1, 'last century': 1, 'fear of inflation': 1}	{}	NEG	NEG	Very negative	Extremely intense	[]
3534	20-11-14	50	0	1	1	0	9	0	201	18	0	0	0	0	{}	{}	{}	{}	17	1	1	0	5	2	0	20.0	0	15	40	40	0.775	31	4	0	"{""england''s target"": 1, 'central bank': 1, 'oil prices': 1, 'other commodity prices': 1}"	{}	POS	NEU	Neutral	Factual	[]
3535	20-11-14	50	100	1	1	0	7	0	113	8	0	0	0	0	{}	{}	{}	{}	12	1	2	0	2	0	0	22.0	0	8	22	22	0.909	20	3	0	{'price freeze': 1, 'energy bills': 1}	{}	POS	POS	Slightly positive	Extremely intense	[]
